osm_type,osm_id,lat,lon,housenumber,street,unit,city,state,postcode,country,full_address,nearest_segment_id,nearest_from_node,nearest_to_node,nearest_street_name,distance_to_road_m
node,4484268649,29.6023316,-82.443719,9506,Southwest 56th Place,,Gainesville,FL,,US,"9506 Southwest 56th Place, Gainesville FL, US",79504,84835083,84824829,Southwest 97th Terrace;Southwest 56th Place,27.14
node,4494609106,29.6071709,-82.4441066,9505,Southwest 50th Road,,Gainesville,FL,,US,"9505 Southwest 50th Road, Gainesville FL, US",79878,84843571,84852418,Southwest 95th Terrace,27.15
node,4165837819,29.6333346,-82.4540716,10505,Southwest 21st Avenue,,Gainesville,FL,,US,"10505 Southwest 21st Avenue, Gainesville FL, US",89328,84826607,84826609,Southwest 105th Street,27.15
node,4166031781,29.6200979,-82.4541239,3782,Southwest 105th Street,,Gainesville,FL,,US,"3782 Southwest 105th Street, Gainesville FL, US",106213,1419670091,1419670103,Southwest 105th Street,27.15
node,4349025509,29.620345,-82.4454189,3710,Southwest 97th Way,,Gainesville,FL,,US,"3710 Southwest 97th Way, Gainesville FL, US",92882,84843662,84848797,Southwest 97th Way,27.16
node,4485379454,29.6055264,-82.4466536,5259,Southwest 97th Way,,Gainesville,FL,,US,"5259 Southwest 97th Way, Gainesville FL, US",84795,4485383763,4485383760,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,27.16
node,4497578845,29.6105046,-82.4386094,4715,Southwest 91st Drive,,Gainesville,FL,,US,"4715 Southwest 91st Drive, Gainesville FL, US",83432,1524298976,84911954,Southwest 91st Way;Southwest 47th Place;Southwest 91st Drive,27.16
node,4349025499,29.6206784,-82.4453491,3626,Southwest 97th Way,,Gainesville,FL,,US,"3626 Southwest 97th Way, Gainesville FL, US",92882,84843662,84848797,Southwest 97th Way,27.17
way,1473956337,29.68937099203944,-82.42304917417681,7521,Northwest 40th Avenue,,,,,,7521 Northwest 40th Avenue,95151,84856949,84888260,Northwest 40th Avenue,27.17
way,663198649,28.97218524390333,-82.02750551205493,7582,Southeast 172nd Fieldcrest Street,,,,,,7582 Southeast 172nd Fieldcrest Street,32399,2161801648,2161801702,Southeast 172nd Fieldcrest Street,27.17
way,707849411,28.9665379373776,-82.00823375912752,8719,Southeast 176th Summit Street,,,,,,8719 Southeast 176th Summit Street,31983,2161772955,2161772955,Southeast 176th Summit Street,27.17
node,4470396535,29.6025479,-82.4492597,10014,Southwest 56th Lane,,Gainesville,FL,,US,"10014 Southwest 56th Lane, Gainesville FL, US",79623,84838420,84838410,Southwest 56th Lane,27.17
node,4204859321,29.6836976,-82.3627693,3310,Northwest 27th Street,,Gainesville,FL,,US,"3310 Northwest 27th Street, Gainesville FL, US",96677,84864499,84867087,Northwest 27th Street,27.18
node,2325918667,29.8385968,-82.6055738,20050,Northwest 247th Street,,High Springs,,32643-6902,US,"20050 Northwest 247th Street, High Springs 32643-6902, US",108160,2325918637,2325918658,Northwest 247th Street,27.18
node,4497578826,29.6085131,-82.4399646,9187,Southwest 48th Place,,Gainesville,FL,,US,"9187 Southwest 48th Place, Gainesville FL, US",80239,84855356,84855350,Southwest 49th Place;Southwest 48th Place,27.19
way,707728112,28.972497161612157,-82.00213706995272,17140,Southeast 91st Lee Avenue,,,,,,17140 Southeast 91st Lee Avenue,32447,2161801736,2161801653,Southeast 91st Lee Avenue,27.19
way,707847238,28.964224926216925,-82.00836535837526,17573,Southeast 88th Covington Circle,,,,,,17573 Southeast 88th Covington Circle,32165,2161801120,2161801138,Southeast 88th Covington Circle,27.19
way,1473994532,29.694625004344545,-82.42380748646193,4328,Northwest 76th Terrace,,,,,,4328 Northwest 76th Terrace,101976,84899003,84899005,Northwest 76th Terrace,27.2
way,1348982758,29.625947367357767,-82.44474831583206,9471,Southwest 30th Road,,Gainesville,FL,,US,"9471 Southwest 30th Road, Gainesville FL, US",95573,84859173,84907062,Southwest 30th Road;Southwest 95th Terrace,27.2
node,4470234955,29.607974,-82.4531765,10412,Southwest 49th Lane,,Gainesville,FL,,US,"10412 Southwest 49th Lane, Gainesville FL, US",81739,84914108,84914108,Southwest 49th Lane,27.2
node,4207111030,29.6814718,-82.3500081,2018,Northwest 31st Avenue,,Gainesville,FL,,US,"2018 Northwest 31st Avenue, Gainesville FL, US",98709,84875170,84875173,Northwest 31st Avenue,27.2
node,4497430145,29.6101433,-82.4433455,4631,Southwest 94th Drive,,Gainesville,FL,,US,"4631 Southwest 94th Drive, Gainesville FL, US",80157,84853945,84907075,Southwest 47th Lane;Southwest 94th Drive,27.21
way,1023674720,29.693137243504616,-82.42382061083704,4234,Northwest 76th Terrace,,,,,,4234 Northwest 76th Terrace,101976,84899003,84899005,Northwest 76th Terrace,27.21
node,6227550507,28.9651005,-81.9965159,17645,Southeast 93rd Carson Terrace,,,,,,17645 Southeast 93rd Carson Terrace,32166,2161801129,2161801089,Southeast 93rd Carson Terrace,27.21
node,4353208687,29.6156576,-82.4476692,9902,Southwest 41st Road,,Gainesville,FL,,US,"9902 Southwest 41st Road, Gainesville FL, US",79052,84825092,84825086,Southwest 41st Road,27.22
node,8986230312,29.6240329,-82.3937819,3147,Southwest 45th Street,20,Gainesville,FL,32608-2399,,"3147 Southwest 45th Street #20, Gainesville FL 32608-2399",112174,7103773358,7103773355,Southwest 45th Street,27.23
node,4205240257,29.685895,-82.3545134,3602,Northwest 22nd Drive,,Gainesville,FL,,US,"3602 Northwest 22nd Drive, Gainesville FL, US",109758,4143679540,84856012,Northwest 22nd Drive;Northwest 36th Avenue;Northwest 22nd Terrace;Northwest 34th Place,27.23
way,663211260,28.97500489293116,-82.0240900584343,17012,Southeast 79th Clearview Avenue,,,,,,17012 Southeast 79th Clearview Avenue,28452,1445317846,1445317843,Southeast 79th Clearview Avenue,27.23
way,707823785,28.96790210467064,-82.00707737771707,8829,Southeast 177th Grassmere Street,,,,,,8829 Southeast 177th Grassmere Street,32040,2161773097,2161801218,Southeast 177th Grassmere Street,27.23
way,707849413,28.96625418001137,-82.00748846091686,8739,Southeast 176th Summit Street,,,,,,8739 Southeast 176th Summit Street,32182,2161801146,2161801183,Southeast 88th Covington Circle,27.24
way,857409892,29.644659499963932,-82.33891235370898,808,West Panhellenic Drive,,Gainesville,FL,32601,,"808 West Panhellenic Drive, Gainesville FL 32601",102416,84903418,84901742,Southwest 8th Avenue,27.24
node,4349025545,29.6184108,-82.4417268,3867,Southwest 93rd Terrace,,Gainesville,FL,,US,"3867 Southwest 93rd Terrace, Gainesville FL, US",90037,84829435,84890512,Southwest 39th Avenue,27.24
way,1348990414,29.6290097149177,-82.44725884276893,2526,Southwest 98th Drive,,Gainesville,FL,,US,"2526 Southwest 98th Drive, Gainesville FL, US",109844,4168392851,4168392871,Southwest 98th Drive,27.25
node,13716588002,29.6270676,-82.3853622,4062,Plaza Boulevard,#10,Gainesville,FL,32608,,"4062 Plaza Boulevard ##10, Gainesville FL 32608",112044,7046174261,5191632369,Clark Butler Boulevard,27.25
way,910750370,29.652369890411702,-82.34218271397987,1510,West University Avenue,,Gainesville,FL,32603,,"1510 West University Avenue, Gainesville FL 32603",93108,84845341,84845343,West University Avenue,27.25
node,4353251806,29.6134179,-82.4523751,4410,Southwest 103rd Court,,Gainesville,FL,,US,"4410 Southwest 103rd Court, Gainesville FL, US",84784,4353251850,84910752,Southwest 103rd Court,27.26
node,4485379444,29.6059575,-82.445644,5249,Southwest 97th Drive,,Gainesville,FL,,US,"5249 Southwest 97th Drive, Gainesville FL, US",84795,4485383763,4485383760,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,27.26
node,4168326496,29.6339839,-82.4434515,9434,Southwest 21st Avenue,,Gainesville,FL,,US,"9434 Southwest 21st Avenue, Gainesville FL, US",101899,84898615,84924148,,27.26
node,4470396545,29.6025957,-82.4498445,10108,Southwest 56th Lane,,Gainesville,FL,,US,"10108 Southwest 56th Lane, Gainesville FL, US",79623,84838420,84838410,Southwest 56th Lane,27.26
node,12278430329,29.6889796,-82.3943817,4780,Northwest 39th Avenue,Suite 7,Gainesville,FL,32606,,"4780 Northwest 39th Avenue #Suite 7, Gainesville FL 32606",108413,2751280659,2751280658,Northwest 39th Avenue,27.26
way,1028579406,29.37344446357021,-82.19874114428137,15400,Northwest Gainesville Road,,Reddick,FL,32686,,"15400 Northwest Gainesville Road, Reddick FL 32686",82543,98826541,98923669,Northwest 44th Avenue Road,27.26
node,13514791941,29.0662383,-82.275487,9201,Southwest 108th Place,223,Ocala,FL,34481,,"9201 Southwest 108th Place #223, Ocala FL 34481",57817,98850575,1407926528,Southwest 94th Court;Southwest 108th Street,27.27
node,6227592805,28.9743677,-81.9975568,17085,Southeast 93rd Tellfier Terrace,,,,,,17085 Southeast 93rd Tellfier Terrace,32521,2161801882,2161801882,Southeast 93rd Tellfier Terrace,27.27
node,6227722966,28.9748909,-81.9919473,9710,Southeast 171st Argyll Street,,,,,,9710 Southeast 171st Argyll Street,32587,2161802041,2161802041,Southeast 171st Argyll Street,27.27
node,3199129361,29.6315994,-82.3397166,2204,Southwest 13th Street,,Gainesville,FL,32606,US,"2204 Southwest 13th Street, Gainesville FL 32606, US",106872,2089578742,7249203028,Southwest 13th Street,27.28
node,4204940214,29.6828978,-82.3670172,3224,Northwest 29th Terrace,,Gainesville,FL,,US,"3224 Northwest 29th Terrace, Gainesville FL, US",99340,84879243,84879232,Northwest 29th Terrace,27.28
way,663203063,28.974562717756633,-82.02968620447574,17029,Southeast 76th Creekside Circle,,,,,,17029 Southeast 76th Creekside Circle,32549,2161801944,2161801938,Southeast 76th Creekside Circle,27.29
node,4166032188,29.6174688,-82.4530618,10353,Southwest 39th Place,,Gainesville,FL,,US,"10353 Southwest 39th Place, Gainesville FL, US",83420,1419670088,1419670079,Southwest 103rd Street,27.29
way,1204434778,29.593435016042523,-82.43856842655826,6562,Southwest 90th Street,,Gainesville,FL,,US,"6562 Southwest 90th Street, Gainesville FL, US",84181,2162938460,2162938456,Southwest 90th Street,27.29
node,4345692521,29.6252437,-82.4397855,9274,Southwest 31st Place,,Gainesville,FL,,US,"9274 Southwest 31st Place, Gainesville FL, US",92594,84841874,84880754,Southwest 31st Place;Southwest 93rd Street,27.3
way,1473994520,29.69185247843502,-82.42444294703542,7703,Northwest 42nd Avenue,,,,,,7703 Northwest 42nd Avenue,88923,84825001,84899003,Northwest 42nd Avenue;Northwest 77th Terrace,27.3
node,4494609130,29.6071808,-82.4424973,5104,Southwest 94th Street,,Gainesville,FL,,US,"5104 Southwest 94th Street, Gainesville FL, US",78896,84821748,84763958,Southwest 94th Street,27.31
way,970763438,29.653887020647094,-82.38417833621412,3936,Newberry Road,,Gainesville,FL,32607,US,"3936 Newberry Road, Gainesville FL 32607, US",108560,3205671677,4072034451,Newberry Road,27.31
node,4166037092,29.6220005,-82.4535044,3505,Southwest 105th Street,,Gainesville,FL,,US,"3505 Southwest 105th Street, Gainesville FL, US",106221,1419670102,1419670103,Southwest 35th Place,27.32
node,4497578825,29.6085119,-82.4399002,9185,Southwest 48th Place,,Gainesville,FL,,US,"9185 Southwest 48th Place, Gainesville FL, US",80239,84855356,84855350,Southwest 49th Place;Southwest 48th Place,27.32
way,707847223,28.96666807925656,-82.0103371168873,17651,Southeast 88th Covington Circle,,,,,,17651 Southeast 88th Covington Circle,32203,2161801183,2161801138,Southeast 88th Covington Circle,27.32
way,707847235,28.964355610001675,-82.0092909647813,17591,Southeast 88th Covington Circle,,,,,,17591 Southeast 88th Covington Circle,32176,2161801138,2161801120,Southeast 88th Covington Circle,27.33
node,4117673495,29.6407151,-82.4529057,1310,Southwest 104th Street,,Gainesville,FL,,US,"1310 Southwest 104th Street, Gainesville FL, US",91054,84833587,84718502,Southwest 13th Lane;Southwest 8th Lane;Southwest 104th Street,27.34
way,150926626,29.648929381197924,-82.34573865085534,1772,Stadium Road,,Gainesville,FL,32611,,"1772 Stadium Road, Gainesville FL 32611",91784,84836664,7038320554,Fletcher Drive,27.34
way,707853258,28.964812573831278,-82.00905190346379,17586,Southeast 88th Covington Circle,,,,,,17586 Southeast 88th Covington Circle,32165,2161801120,2161801138,Southeast 88th Covington Circle,27.34
node,4183521509,29.6277612,-82.4409114,2758,Southwest 92nd Drive,,Gainesville,FL,,US,"2758 Southwest 92nd Drive, Gainesville FL, US",106675,2019720743,2019720743,Southwest 92nd Drive;Southwest 29th Avenue;Southwest 92nd Terrace,27.34
node,4166038015,29.6224902,-82.4526568,3474,Southwest 103rd Street,,Gainesville,FL,,US,"3474 Southwest 103rd Street, Gainesville FL, US",106221,1419670102,1419670103,Southwest 35th Place,27.34
node,4349025576,29.6190963,-82.4433951,9520,Southwest 38th Lane,,Gainesville,FL,,US,"9520 Southwest 38th Lane, Gainesville FL, US",89134,84826039,84826063,Southwest 38th Lane,27.34
node,4485383711,29.6057102,-82.446751,9767,Southwest 52nd Road,,Gainesville,FL,,US,"9767 Southwest 52nd Road, Gainesville FL, US",84795,4485383763,4485383760,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,27.35
node,4207111049,29.6814718,-82.350391,2028,Northwest 31st Avenue,,Gainesville,FL,,US,"2028 Northwest 31st Avenue, Gainesville FL, US",98711,84875173,84875170,Northwest 31st Avenue,27.36
way,757212949,29.659171112049098,-82.40680071949743,710,Northwest 60th Street,,Gainesville,FL,32607,,"710 Northwest 60th Street, Gainesville FL 32607",102344,84903109,3801402428,Northwest 4th Place;Northwest 60th Street,27.36
node,4353251842,29.6117739,-82.4518307,4491,Southwest 101st Drive,,Gainesville,FL,,US,"4491 Southwest 101st Drive, Gainesville FL, US",80104,84852501,84852520,Southwest 101st Drive,27.36
node,6227723114,28.9758017,-81.991862,17028,Southeast 96th Chapelwood Circle,,,,,,17028 Southeast 96th Chapelwood Circle,32651,2161802207,2161802081,Southeast 96th Chapelwood Circle,27.37
node,4166032327,29.620071,-82.4503501,10126,Southwest 37th Place,,Gainesville,FL,,US,"10126 Southwest 37th Place, Gainesville FL, US",78756,84818741,1419670092,Southwest 37th Place,27.38
way,707847229,28.96532617995317,-82.01055034478594,17621,Southeast 88th Covington Circle,,,,,,17621 Southeast 88th Covington Circle,32176,2161801138,2161801120,Southeast 88th Covington Circle,27.38
node,13724264602,29.0836504,-82.2001562,4777,Southwest 95th Lane,,,,34476,,"4777 Southwest 95th Lane, 34476",45815,98750558,98949842,Southwest 95th Lane,27.38
node,4470234954,29.6074184,-82.453159,10409,Southwest 49th Lane,,Gainesville,FL,,US,"10409 Southwest 49th Lane, Gainesville FL, US",81739,84914108,84914108,Southwest 49th Lane,27.39
node,4204940215,29.683178,-82.3669817,3234,Northwest 29th Terrace,,Gainesville,FL,,US,"3234 Northwest 29th Terrace, Gainesville FL, US",99340,84879243,84879232,Northwest 29th Terrace,27.39
way,654801623,29.643908492046382,-82.36808709643253,918,Elmore Drive,,Gainesville,FL,32611,,"918 Elmore Drive, Gainesville FL 32611",86596,84766707,4072028492,Elmore Drive,27.39
node,6227520037,28.9627574,-81.9979959,9305,Southeast 177th Simons Lane,,,,,,9305 Southeast 177th Simons Lane,31835,2161772464,2161772567,Southeast 177th Simons Lane,27.4
way,664481480,28.975844178045755,-82.00491114219564,8864,Southeast 169th Beaufort Street,,,,,,8864 Southeast 169th Beaufort Street,32615,2161802136,2161802136,Southeast 169th Beaufort Street,27.4
way,452943915,29.608202799999997,-82.43724215,9102,Southwest 49th Place,,Gainesville,FL,,US,"9102 Southwest 49th Place, Gainesville FL, US",81862,84921836,84778381,Southwest 91st Drive,27.41
way,1487806999,29.020750899999996,-81.8821616,22,Malauka Terrace,,Ocklawaha,FL,32179-6211,,"22 Malauka Terrace, Ocklawaha FL 32179-6211",10931,98826763,98826775,Malauka Terrace,27.41
node,4166035548,29.6195895,-82.4547865,3817,Southwest 106th Street,,Gainesville,FL,,US,"3817 Southwest 106th Street, Gainesville FL, US",106211,1419670091,1419670090,Southwest 37th Place,27.42
way,664417030,28.970531372271765,-82.0306618968916,7381,Southeast 172nd Legacy Lane,,,,,,7381 Southeast 172nd Legacy Lane,32320,2161801486,2161801492,Southeast 172nd Legacy Lane,27.43
node,4470234959,29.6080848,-82.453674,10432,Southwest 49th Lane,,Gainesville,FL,,US,"10432 Southwest 49th Lane, Gainesville FL, US",81740,84914108,84904549,Southwest 49th Lane,27.43
way,857409889,29.643155366361675,-82.33688561283195,1120,Southwest 9th Road,,Gainesville,FL,32601,,"1120 Southwest 9th Road, Gainesville FL 32601",106134,1383117473,84818185,Southwest 9th Road,27.44
node,4349025519,29.6204371,-82.4441569,3728,Southwest 96th Street,,Gainesville,FL,,US,"3728 Southwest 96th Street, Gainesville FL, US",109895,4172188038,84848803,Southwest 96th Street,27.44
node,4348824798,29.6232555,-82.4407371,3302,Southwest 93rd Way,,Gainesville,FL,,US,"3302 Southwest 93rd Way, Gainesville FL, US",102488,84904103,84837114,Southwest 32nd Place,27.44
way,662367197,28.960619564636676,-82.00461413168215,17954,Southeast 89th Rothway Court,,,,,,17954 Southeast 89th Rothway Court,31772,2161772253,2161772047,Southeast 89th Rothway Court,27.45
way,707823793,28.968453571953148,-82.00962701674905,8665,Southeast 177th Grassmere Street,,,,,,8665 Southeast 177th Grassmere Street,32040,2161773097,2161801218,Southeast 177th Grassmere Street,27.45
node,358743640,29.699399,-82.371747,4820,Northwest 34th Street,,Gainesville,FL,32605,,"4820 Northwest 34th Street, Gainesville FL 32605",104030,84920345,84845470,Northwest 49th Avenue,27.45
way,678698027,29.685441747389156,-82.3698297641434,3515,Northwest 31st Terrace,,Gainesville,FL,,US,"3515 Northwest 31st Terrace, Gainesville FL, US",87307,84802642,84853743,Northwest 31st Terrace,27.45
way,817337411,29.183193561404508,-82.10391195489835,412,Southeast 25th Avenue,,Ocala,FL,34471,,"412 Southeast 25th Avenue, Ocala FL 34471",35159,3616172959,3703227170,,27.45
way,1348998133,29.622287750687804,-82.44490420812828,9706,Southwest 34th Lane,,Gainesville,FL,,US,"9706 Southwest 34th Lane, Gainesville FL, US",110345,4348710742,84892012,Southwest 34th Lane,27.45
node,4485379459,29.6053277,-82.4471755,5264,Southwest 97th Way,,Gainesville,FL,,US,"5264 Southwest 97th Way, Gainesville FL, US",84795,4485383763,4485383760,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,27.46
way,664407960,28.969665810795487,-82.03187063649479,17310,Southeast 73rd Park Glen Court,,,,,,17310 Southeast 73rd Park Glen Court,32322,2161801486,2161801402,Southeast 73rd Park Glen Court,27.46
way,416153775,29.683557175252155,-82.35932094095222,2537,Northwest 33rd Place,,Gainesville,FL,32605,US,"2537 Northwest 33rd Place, Gainesville FL 32605, US",101502,84895333,84936629,Northwest 33rd Place,27.46
way,409879472,29.63911815951648,-82.45414726749314,1426,Southwest 105th Terrace,,Gainesville,FL,,US,"1426 Southwest 105th Terrace, Gainesville FL, US",85698,84718513,84718502,Southwest 15th Lane;Southwest 105th Terrace,27.47
way,962667826,29.62614845,-82.37162315,3021,Southwest 34th Street,,,,32608,,"3021 Southwest 34th Street, 32608",111076,6062673640,6062673637,,27.48
node,4470234962,29.6076743,-82.4541675,10449,Southwest 49th Lane,,Gainesville,FL,,US,"10449 Southwest 49th Lane, Gainesville FL, US",81541,84904549,84914108,Southwest 49th Lane,27.48
node,4470376893,29.6017375,-82.4552143,5651,Southwest 104th Terrace,,Gainesville,FL,,US,"5651 Southwest 104th Terrace, Gainesville FL, US",79380,84832879,84904611,Southwest 104th Terrace,27.48
way,662119845,28.963022354425117,-82.01230387096514,17822,Southeast 85th Ellerbe Avenue,,,,,,17822 Southeast 85th Ellerbe Avenue,31904,2161772777,2007361224,Southeast 85th Ellerbe Avenue,27.48
node,4348844747,29.6214508,-82.4380306,3424,Southwest 92nd Street,,Gainesville,FL,,US,"3424 Southwest 92nd Street, Gainesville FL, US",94491,84854113,84932336,Southwest 92nd Street,27.49
node,4353269466,29.6094058,-82.4556917,4626,Southwest 105th Drive,,Gainesville,FL,,US,"4626 Southwest 105th Drive, Gainesville FL, US",81345,84896153,84896155,Southwest 105th Drive,27.49
way,707853262,28.9652377198046,-82.0096468418686,8660,Southeast 176th Lowndes Place,,,,,,8660 Southeast 176th Lowndes Place,32170,2161801131,2161801138,Southeast 176th Lowndes Place,27.49
way,707847227,28.965035801289584,-82.01002679120526,17612,Southeast 88th Covington Circle,,,,,,17612 Southeast 88th Covington Circle,32176,2161801138,2161801120,Southeast 88th Covington Circle,27.5
way,1204437247,29.59467248870578,-82.43683919146326,6445,Southwest 88th Terrace,,Gainesville,FL,,US,"6445 Southwest 88th Terrace, Gainesville FL, US",84182,2162938460,2162938474,Southwest 88th Terrace;Southwest 65th Place,27.5
way,707847232,28.96457075749025,-82.01022421760821,17607,Southeast 88th Covington Circle,,,,,,17607 Southeast 88th Covington Circle,32176,2161801138,2161801120,Southeast 88th Covington Circle,27.51
way,416153807,29.6840515,-82.35947045,2538,Northwest 33rd Place,,Gainesville,FL,32605,US,"2538 Northwest 33rd Place, Gainesville FL 32605, US",101502,84895333,84936629,Northwest 33rd Place,27.51
node,4350001514,29.6181873,-82.43889,3909,Southwest 92nd Terrace,,Gainesville,FL,,US,"3909 Southwest 92nd Terrace, Gainesville FL, US",99789,84882035,84882035,Southwest 92nd Terrace,27.52
way,481413821,29.652516011094797,-82.3480981883734,1904,West University Avenue,,Gainesville,FL,32603,,"1904 West University Avenue, Gainesville FL 32603",93119,84845350,84821002,Northwest 19th Street,27.52
way,395183332,29.649905044761244,-82.32441589145331,212,Southeast 1st Street,,Gainesville,FL,32601,,"212 Southeast 1st Street, Gainesville FL 32601",101918,84898691,84898697,Southeast 2nd Place,27.52
node,4470234948,29.6071456,-82.4524724,10315,Southwest 49th Lane,,Gainesville,FL,,US,"10315 Southwest 49th Lane, Gainesville FL, US",81739,84914108,84914108,Southwest 49th Lane,27.53
node,4353251832,29.6124198,-82.4537887,4446,Southwest 103rd Court,,Gainesville,FL,,US,"4446 Southwest 103rd Court, Gainesville FL, US",78622,84806082,4353251846,Southwest 103rd Court,27.53
node,4204940226,29.685648,-82.3663205,3525,Northwest 29th Terrace,,Gainesville,FL,,US,"3525 Northwest 29th Terrace, Gainesville FL, US",95978,84861007,84879252,Northwest 29th Terrace,27.53
way,416153741,29.6881478,-82.3589498,2518,Northwest 38th Place,,Gainesville,FL,32605,US,"2518 Northwest 38th Place, Gainesville FL 32605, US",97439,84867954,84867950,Northwest 38th Place,27.53
way,707833152,28.964275470139572,-82.00699031483872,17671,Southeast 90th Clemson Circle,,,,,,17671 Southeast 90th Clemson Circle,32210,2161801193,2161801006,Southeast 90th Clemson Circle,27.54
node,4345692543,29.6260854,-82.4403515,3039,Southwest 93rd Street,,Gainesville,FL,,US,"3039 Southwest 93rd Street, Gainesville FL, US",99658,84880754,84841874,Southwest 93rd Street;Southwest 31st Place,27.54
node,6227722913,28.9748908,-81.992135,9700,Southeast 171st Argyll Street,,,,,,9700 Southeast 171st Argyll Street,32589,2161802041,2161802019,Southeast 171st Argyll Street,27.54
node,4470397795,29.6027391,-82.44816,9910,Southwest 56th Lane,,Gainesville,FL,,US,"9910 Southwest 56th Lane, Gainesville FL, US",78990,84823844,84838420,Southwest 56th Lane,27.54
node,4470396538,29.6025502,-82.4495762,10034,Southwest 56th Lane,,Gainesville,FL,,US,"10034 Southwest 56th Lane, Gainesville FL, US",79623,84838420,84838410,Southwest 56th Lane,27.55
node,4207111057,29.6831799,-82.3505928,2035,Northwest 33rd Avenue,,Gainesville,FL,,US,"2035 Northwest 33rd Avenue, Gainesville FL, US",94760,84855114,84855119,Northwest 33rd Avenue,27.55
way,1348982688,29.62347891714626,-82.44251945404514,3321,Southwest 94th Drive,,Gainesville,FL,,US,"3321 Southwest 94th Drive, Gainesville FL, US",94501,84854142,84904103,Southwest 94th Drive;Southwest 32nd Place,27.55
way,707847745,28.967290726821115,-82.0078001400545,17711,Southeast 88th Covington Circle,,,,,,17711 Southeast 88th Covington Circle,32177,2161801138,2161801183,Southeast 88th Covington Circle,27.55
way,707853266,28.965008796790745,-82.00834302383055,8732,Southeast 176th Lowndes Place,,,,,,8732 Southeast 176th Lowndes Place,32163,2161801120,2161801131,Southeast 176th Lowndes Place,27.56
way,416153789,29.684534150000008,-82.3597095,2542,Northwest 34th Place,,Gainesville,FL,32605,US,"2542 Northwest 34th Place, Gainesville FL 32605, US",95973,84860996,84860999,Northwest 34th Place,27.56
node,4166036752,29.6295478,-82.4524744,10327,Southwest 25th Place,,Gainesville,FL,,US,"10327 Southwest 25th Place, Gainesville FL, US",102679,84906308,84892151,Southwest 103rd Street,27.56
node,4353269448,29.6126262,-82.4555254,4418,Southwest 105th Drive,,Gainesville,FL,,US,"4418 Southwest 105th Drive, Gainesville FL, US",81339,84896135,84896135,Southwest 105th Drive,27.57
node,6227723130,28.9766877,-81.990811,17000,Southeast 96th Chapelwood Circle,,,,,,17000 Southeast 96th Chapelwood Circle,32652,2161802207,2161802290,Southeast 96th Chapelwood Circle,27.57
way,1348982528,29.628472700000003,-82.4472645,2622,Southwest 98th Drive,,Gainesville,FL,,US,"2622 Southwest 98th Drive, Gainesville FL, US",109844,4168392851,4168392871,Southwest 98th Drive,27.57
node,4117671988,29.6424886,-82.4528595,1114,Southwest 104th Street,,Gainesville,FL,,US,"1114 Southwest 104th Street, Gainesville FL, US",91054,84833587,84718502,Southwest 13th Lane;Southwest 8th Lane;Southwest 104th Street,27.58
node,4494609122,29.60629,-82.4420896,5201,Southwest 94th Street,,Gainesville,FL,,US,"5201 Southwest 94th Street, Gainesville FL, US",78896,84821748,84763958,Southwest 94th Street,27.59
node,4350001518,29.617623,-82.438823,3929,Southwest 92nd Terrace,,Gainesville,FL,,US,"3929 Southwest 92nd Terrace, Gainesville FL, US",99789,84882035,84882035,Southwest 92nd Terrace,27.59
way,416153787,29.686147308889005,-82.3589423749142,2501,Northwest 35th Place,,Gainesville,FL,32605,US,"2501 Northwest 35th Place, Gainesville FL 32605, US",109353,3878966851,84862927,Northwest 35th Place,27.59
way,518026640,29.599583049999996,-82.0839641,22318,59th Place,,Hawthorne,FL,32640,,"22318 59th Place, Hawthorne FL 32640",38813,84862672,84862673,59th Place,27.59
way,664417033,28.970582258453447,-82.03045599010142,7391,Southeast 172nd Legacy Lane,,,,,,7391 Southeast 172nd Legacy Lane,32320,2161801486,2161801492,Southeast 172nd Legacy Lane,27.59
node,4350303806,29.6182528,-82.4464743,3951,Southwest 98th Terrace,,Gainesville,FL,,US,"3951 Southwest 98th Terrace, Gainesville FL, US",92873,84843657,84843656,Southwest 98th Terrace,27.59
way,664417019,28.97060950029508,-82.03172778954529,7331,Southeast 172nd Legacy Lane,,,,,,7331 Southeast 172nd Legacy Lane,28205,1330629831,2161801486,Southeast 172nd Legacy Lane,27.59
node,4484268623,29.6024925,-82.442217,5535,Southwest 93rd Way,,Gainesville,FL,,US,"5535 Southwest 93rd Way, Gainesville FL, US",79503,84835083,84826005,Southwest 56th Place,27.6
node,6227729835,28.9765116,-81.9923828,9680,Southeast 168th Maplesong Lane,,,,,,9680 Southeast 168th Maplesong Lane,32645,2161802205,2161802205,Southeast 168th Maplesong Lane,27.61
node,13514791946,29.066223,-82.2756009,9201,Southwest 108th Place,208,Ocala,FL,34481,,"9201 Southwest 108th Place #208, Ocala FL 34481",57817,98850575,1407926528,Southwest 94th Court;Southwest 108th Street,27.61
node,4183521512,29.6275514,-82.4409141,2778,Southwest 92nd Drive,,Gainesville,FL,,US,"2778 Southwest 92nd Drive, Gainesville FL, US",106675,2019720743,2019720743,Southwest 92nd Drive;Southwest 29th Avenue;Southwest 92nd Terrace,27.62
