node_id,lat,lon,incident_streets
2154440144,29.1259634,-82.205186,
2161890651,29.005713,-82.2435426,Southwest 72nd Circle;Southwest 74rd Court
2161890652,29.0057136,-82.2464696,Southwest 147th Loop;Southwest 78th Circle
2161890653,29.005722,-82.2474233,Southwest 77th Avenue;Southwest 78th Circle
2161890657,29.005743,-82.2508506,Southwest 79th Terrace Road
2161890674,29.0065265,-82.2405624,Southwest 148th Place Road;Southwest 72nd Terrace;Southwest 72nd Terrace;Southwest 72nd Circle
2161890675,29.0065614,-82.2483621,Southwest 78th Circle;Southwest 78th Ct Road
2161890688,29.0073721,-82.2405651,Southwest 148rd Street;Southwest 72nd Terrace
2161890689,29.0073839,-82.2425352,Southwest 148rd Street;Southwest 148th Place Road
2161890691,29.0073991,-82.2435102,Southwest 148rd Street;Southwest 74rd Court
2161890692,29.0074134,-82.2463983,Southwest 147th Loop;Southwest 72nd Circle
2161890693,29.0074163,-82.2454582,Southwest 72nd Circle;Southwest 78th Circle
2161890697,29.0074332,-82.2520467,Southwest 148th Street;Southwest 79th Terrace Road
2161890700,29.0075325,-82.2510121,Southwest 148th Street;Southwest 79th Avenue Road
2161890704,29.0076505,-82.2504264,Southwest 148th Street;Southwest 78th Ct Road
2161890706,29.0078238,-82.2473526,Southwest 148th Street;Southwest 77th Avenue
2161890709,29.0078899,-82.2495126,Southwest 148th Street;Southwest 78th Circle
2161890715,29.0082254,-82.2405853,Southwest 147th Loop;Southwest 72nd Terrace
2161890718,29.0082726,-82.2435236,Southwest 147th Loop;Southwest 74rd Court
2161890722,29.0084603,-82.2510809,Southwest 77th Terrace;Southwest 79th Avenue Road
2161890724,29.0085808,-82.2470956,Southwest 147th Street Road;Southwest 77th Avenue
2161890730,29.0090672,-82.2380092,Southwest 146th Lane Road;Southwest 71st Avenue Road
2161890732,29.0090728,-82.2405651,Southwest 146th Lane Road;Southwest 72nd Terrace
2161890733,29.0090798,-82.2415428,Southwest 146th Lane Road;Southwest 73rd Court
2161890735,29.0090892,-82.2425218,Southwest 146th Lane Road;Southwest 74th Avenue
2161890736,29.0090986,-82.2434914,Southwest 145th Lane;Southwest 146th Lane Road;Southwest 74rd Court
2161890738,29.0091534,-82.2457581,Southwest 145th Place Road;Southwest 146th Lane Road
2161890744,29.0093014,-82.2510762,Southwest 77th Court;Southwest 79th Avenue Road
2161890746,29.0093584,-82.2467056,Southwest 146th Lane Road;Southwest 77th Avenue
2161890748,29.0094015,-82.2485188,Southwest 147th Street Road;Southwest 77th Terrace
2161890756,29.0099603,-82.2434926,Southwest 145th Lane;Southwest 146]th Place Road
2161890760,29.0100483,-82.2491221,Southwest 147th Street Road;Southwest 77th Court
2161890763,29.0101078,-82.2453721,Southwest 145th Place Road;Southwest 146]th Place Road
2161890768,29.0103664,-82.2415388,Southwest 145th Lane;Southwest 73rd Court
2161890770,29.0103706,-82.2425176,Southwest 145th Lane;Southwest 74th Avenue
2161890775,29.0105128,-82.2483095,Southwest 146th Lane Road;Southwest 77th Court
2161890780,29.0106073,-82.24512,Southwest 144th Lane;Southwest 145th Place Road
2161890791,29.0109634,-82.2459905,Southwest 144th Lane;Southwest 75th Circle
2161890800,29.0112089,-82.2405708,Southwest 145th Place Road;Southwest 72nd Terrace
2161890801,29.011225,-82.2415347,Southwest 145th Place Road;Southwest 73rd Court
2161890809,29.0114413,-82.2502131,Southwest 79th Avenue Road;Southwest 79th Terrace Road
2161890810,29.0117124,-82.2468771,Southwest 144th Lane;Southwest 76th Avenue Road
2161890811,29.0117244,-82.2525576,Southwest 145th Street;Southwest 80th Avenue
2161890812,29.0117385,-82.2520371,Southwest 145th Street;Southwest 77th Avenue Road;Southwest 79 Terrace
2161890815,29.0119236,-82.2494239,Southwest 144th Street Road;Southwest 146th Lane Road
2161890818,29.0120493,-82.2364327,Southwest 144th Place;Southwest 71st Avenue Road
2161890819,29.0120711,-82.2405677,Southwest 144th Place;Southwest 72nd Terrace
2161890821,29.0121057,-82.2415566,Southwest 144 Place;Southwest 73rd Court
2161890822,29.0121603,-82.2507996,Southwest 77th Avenue Road;Southwest 79th Avenue Road
2161890827,29.0124266,-82.2486135,Southwest 144th Street Road;Southwest 75th Circle
2161890829,29.0124937,-82.2452102,Southwest 144 Place;Southwest 75th Circle
2161890832,29.0126705,-82.2499869,Southwest 146th Lane Road;Southwest 77th Avenue Road
2161890835,29.0129719,-82.2357916,Marion Oaks Pass;Southwest 70 Avenue Road;Southwest 71st Avenue Road
2161890841,29.0129299,-82.2405647,Southwest 144th Street Road;Southwest 72nd Terrace
2161890842,29.0129362,-82.2415558,Southwest 144th Street Road;Southwest 73rd Court
2161890845,29.0129712,-82.2479326,Southwest 144th Lane;Southwest 144th Street Road
2161890852,29.0132716,-82.2510654,Southwest 143rd Place;Southwest 79th Avenue Road
2161890853,29.0132849,-82.2448109,Southwest 144th Street Road;Southwest 75th Circle
2161890858,29.0135379,-82.245752,Southwest 144th Street Road;Southwest 76th Avenue Road
2161890860,29.0136876,-82.2382026,Southwest 144th Street Road
2161890864,29.0137976,-82.248515,Southwest 143rd Place;Southwest 77th Avenue Road
2161890871,29.0146769,-82.2481009,Southwest 77th Avenue Road
2162839384,29.110641,-82.2808821,Southwest 75th Loop;Southwest 97th Avenue
2162839391,29.1111356,-82.2802529,Southwest 78th Loop;Southwest 97th Avenue
2162839395,29.1117161,-82.2795596,Southwest 97th Avenue;Southwest 97th Terrace Road
2162839399,29.111933,-82.2848199,Southwest 75th Loop;Southwest 99th Court
2162839400,29.111936,-82.2839661,Southwest 75th Loop;Southwest 99th Avenue
2162839401,29.1119353,-82.2856889,Southwest 100th Court;Southwest 75th Loop
2162839402,29.1119418,-82.2873895,Southwest 101st Court;Southwest 101st Court;Southwest 72nd Land;Southwest 75th Loop
2162839403,29.1119444,-82.2865416,Southwest 101st Avenue;Southwest 75th Loop
2162839405,29.1119711,-82.2822309,Southwest 75th Loop;Southwest 98th Avenue
2162839409,29.1120812,-82.2830143,Southwest 75th Loop;Southwest 98th Court
2162839417,29.1124685,-82.2815771,Southwest 78th Loop;Southwest 98th Avenue
2162839424,29.1129334,-82.283113,Southwest 74th Street;Southwest 98th Court
2162839426,29.1129513,-82.2809583,Southwest 97th Terrace Road;Southwest 98th Avenue
2162839428,29.1129721,-82.2758905,Southwest 71st Loop;Southwest 94th Avenue
2162839432,29.1131238,-82.2767159,Southwest 71st Loop;Southwest 94th Court
2162839435,29.113281,-82.2775395,Southwest 71st Loop;Southwest 95th Avenue
2162839439,29.1134456,-82.284816,Southwest 72nd Land;Southwest 99th Circle;Southwest 99th Court
2162839440,29.1134456,-82.2856682,Southwest 100th Court;Southwest 72nd Land
2162839441,29.1134456,-82.2865246,Southwest 101st Avenue;Southwest 101st Court;Southwest 72nd Land;Southwest 72nd Land
2162839445,29.113523,-82.281491,Southwest 74th Street;Southwest 97th Terrace Road
2162839446,29.1135933,-82.2787669,Southwest 71st Loop;Southwest 95th Court
2162839450,29.1136914,-82.2839642,Southwest 72nd Land;Southwest 99th Avenue;Southwest 99th Circle
2162839454,29.1138161,-82.2831158,Southwest 72nd Land;Southwest 98th Court
2162839455,29.1138665,-82.2699732,Southwest 70th Loop;Southwest 73rd Street
2162839456,29.1138637,-82.2724977,Southwest 70th Loop;Southwest 73rd Street
2162839460,29.1141158,-82.2819192,Southwest 72nd Land;Southwest 97th Terrace Road
2162839467,29.1146284,-82.2783146,Southwest 72nd Street;Southwest 95th Court
2162839472,29.1147006,-82.2799363,Southwest 71st Loop;Southwest 96th Court
2162839486,29.1151658,-82.2792665,Southwest 72nd Street;Southwest 96th Court
2162839503,29.115482,-82.2772558,Southwest 71st Loop;Southwest 95th Avenue
2162839506,29.1155018,-82.2764331,Southwest 71st Loop;Southwest 94th Court
2162839512,29.1155485,-82.27809,Southwest 71st Loop;Southwest 95th Court
2162839521,29.1156599,-82.2818691,Southwest 70th Street;Southwest 97th Terrace Road
2162839523,29.1156834,-82.2756124,Southwest 71st Loop;Southwest 94th Avenue
2162839528,29.1157766,-82.2788816,Southwest 71st Loop;Southwest 96th Court
2162839542,29.1160715,-82.2772517,Southwest 62nd Loop;Southwest 95th Avenue
2162839551,29.1161737,-82.2722441,Southwest 70th Loop;Southwest 93rd Avenue
2162839579,29.1167374,-82.27163,Southwest 70th Loop;Southwest 91st Court
2162839584,29.1168253,-82.276422,Southwest 66th Loop;Southwest 94th Terrace
2162839591,29.116893,-82.2824589,Southwest 63rd Loop;Southwest 97th Terrace Road
2162839596,29.1169949,-82.279361,Southwest 62nd Loop;Southwest 70th Street
2162839601,29.1170531,-82.2792911,Southwest 62nd Loop;Southwest 70th Street
2162839606,29.1171285,-82.2754329,Southwest 66th Loop;Southwest 94th Court
2162839609,29.1171524,-82.2848083,Southwest 63rd Loop;Southwest 69th Lane
2162839618,29.1173859,-82.2736781,Southwest 62nd Loop;Southwest 93rd Avenue
2162839620,29.1174396,-82.2737384,Southwest 62nd Loop;Southwest 93rd Avenue
2162839623,29.1175053,-82.2829917,Southwest 69th Lane;Southwest 97th Terrace Road
2162839631,29.1178529,-82.2742542,Southwest 66th Loop;Southwest 93rd Avenue
2162839633,29.1178963,-82.2848045,Southwest 63rd Loop;Southwest 69th Street
2162839638,29.1181036,-82.277048,Southwest 66th Loop;Southwest 94th Terrace
2162839639,29.1181066,-82.26995,
2162839641,29.1181518,-82.2834228,Southwest 69th Street;Southwest 97th Terrace Road
2162839651,29.1184641,-82.2762034,Southwest 66th Loop;Southwest 94th Court
2162839656,29.118871,-82.2754767,Southwest 66th Loop;Southwest 93rd Avenue
2162839658,29.1190158,-82.2734525,Southwest 66th Loop;Southwest 92nd Terrace
2162839663,29.1192582,-82.2742729,Southwest 92nd Terrace;Southwest 93rd Court
2162839674,29.1194862,-82.2750446,Southwest 66th Loop;Southwest 92nd Terrace
2162839693,29.120188,-82.2838544,Southwest 66th Lane;Southwest 97th Terrace Road
2162839696,29.1202734,-82.2686971,
2162839698,29.1203184,-82.284782,Southwest 63rd Loop;Southwest 66th Lane
2162839709,29.1205487,-82.2717949,Southwest 91st Circle
2162839720,29.1207211,-82.2678179,Southwest 63rd Street Road;Southwest 89th Court Road
2162839725,29.1209418,-82.2677902,Southwest 63rd Street Road;Southwest 89th Court Road
2162839726,29.1208621,-82.2679189,Southwest 63rd Street Road;Southwest 89th Court Road
2162839737,29.1212313,-82.2741165,Southwest 66th Loop;Southwest 93rd Court;Southwest 93rd Court;Southwest 92nd Circle
2162839738,29.1212328,-82.2732809,Southwest 66th Loop;Southwest 93rd Court;Southwest 92nd Circle
2162839743,29.1212836,-82.2668978,Southwest 63rd Street Road;Southwest 89th ct road
2162839746,29.1212872,-82.2718152,Southwest 65th Loop;Southwest 91st Circle
2162839752,29.1213007,-82.2724668,Southwest 62nd Loop;Southwest 65th Loop
2162839765,29.1213002,-82.2725707,Southwest 62nd Loop;Southwest 65th Loop
2162839774,29.1216997,-82.2683581,Southwest 89th Court Road;Southwest 89th ct road
2162839821,29.1241363,-82.2520618,Southwest 63rd Street Road;Southwest 80th Avenue
2162839829,29.1243018,-82.2520494,Southwest 63rd Street Road;Southwest 80th Avenue
2162839842,29.1250369,-82.2706055,Southwest 62nd Loop;Southwest 89th Court Road
2162839843,29.1251761,-82.2704991,Southwest 62nd Loop;Southwest 62nd Street Road;Southwest 89th Court Road
2162839845,29.1251404,-82.2706808,Southwest 62nd Loop;Southwest 89th Court Road
2162839864,29.1267345,-82.2730844,Southwest 89th Court Road
2162868716,29.0841877,-82.2739764,Southwest 94th Loop
2162868785,29.0845393,-82.2764527,Southwest 94th Court;Southwest 94th Loop
2162868798,29.0846029,-82.2787386,Southwest 95th Street;Southwest 96th Avenue
2162868805,29.0845954,-82.277926,Southwest 95th Avenue
2162868825,29.08471,-82.2777145,Southwest 94th Loop;Southwest 95th Avenue
2162868846,29.084873,-82.2793438,Southwest 95th Loop;Southwest 95th Street
2162868848,29.0848886,-82.2763874,Southwest 94th Court
2162868856,29.0848975,-82.2736703,Southwest 94th Loop
2162868906,29.0851244,-82.2831405,Southwest 95th Loop;Southwest 98th Court
2162868959,29.0853876,-82.2791919,Southwest 95th Loop;Southwest 96th Court
2162868982,29.0853991,-82.2847239,Southwest 95th Loop;Southwest 99th Court
2162868985,29.0854071,-82.2830357,Southwest 98th Court
2162869002,29.0854353,-82.2810443,Southwest 97th Avenue
2162869033,29.0855189,-82.2848628,Southwest 95th Loop;Southwest 99th Court
2162869044,29.0855608,-82.2792768,Southwest 95th Loop;Southwest 96th Court
2162869070,29.0857521,-82.2715743,Southwest 91st Court Road;Southwest 94 Street;Southwest 94th Street;Southwest 94th Street
2162869090,29.0858712,-82.2809463,Southwest 95th Loop;Southwest 97th Avenue
2162869099,29.0859035,-82.2773852,Southwest 94th Loop;Southwest 98th Place
2162869123,29.0861559,-82.2780496,Southwest 96th Avenue;Southwest 98th Place
2162869134,29.0863919,-82.2832553,Southwest 95th Loop;Southwest 98th Terrace
2162869171,29.0876026,-82.2829801,Southwest 94th Street;Southwest 98th Terrace
2162869173,29.0873584,-82.2830073,Southwest 98th Terrace
2162869178,29.0869971,-82.2796836,Southwest 94th Street;Southwest 96th Court Road
2162869187,29.0870979,-82.2781177,Southwest 94th Street;Southwest 96th Avenue
2162869189,29.0872557,-82.2815062,Southwest 94th Street;Southwest 97th Circle
2162869198,29.087534,-82.2796888,Southwest 93rd Loop;Southwest 96th Court Road
2162869207,29.0876735,-82.277957,Southwest 92nd Street Road;Southwest 93rd Loop
2162869213,29.0877147,-82.2840075,Southwest 94th Street;Southwest 97th Circle
2162869248,29.0881315,-82.2857911,Southwest 99th Court Avenue
2162869279,29.0885307,-82.2871055,Southwest 92nd Street Road
2162869289,29.0886554,-82.2881401,Southwest 101 Court;Southwest 94th Street
2162869306,29.0889306,-82.2828247,Southwest 92nd Street;Southwest 97th Circle
2162869317,29.089009,-82.2858171,Southwest 92nd Street Road;Southwest 99th Court Avenue
2162869327,29.0890535,-82.2796836,Southwest 92nd Street Road;Southwest 96th Court Road
2162869363,29.0893305,-82.2833678,Southwest 90th Street;Southwest 97th Circle
2162869380,29.0898081,-82.2856408,Southwest 91st Place;Southwest 99th Court Avenue
2162869392,29.0899859,-82.2875246,Southwest 101 Court;Southwest 101st Court;Southwest 91st Place
2162869419,29.0901331,-82.2790845,Southwest 93rd Loop;Southwest 96th Court Road
2162869444,29.090375,-82.2677309,Southwest 91st Court Road
2162869452,29.0904262,-82.2851191,Southwest 90th Loop;Southwest 99th Court Avenue
2162869486,29.0909138,-82.2906168,Southwest 102th Circle;Southwest 103rd Avenue
2162869495,29.0909804,-82.2806918,Southwest 92nd Street
2162869507,29.0913079,-82.2848429,Southwest 90th Loop;Southwest 99th Court Avenue
2162869517,29.0914437,-82.2857223,Southwest 100th Avenue;Southwest 90th Loop
2162869522,29.0914323,-82.2888382,Southwest 102th Circle;Southwest 90th Street
2162869561,29.0916229,-82.2876037,Southwest 101st Court;Southwest 90th Street
2162869563,29.0916251,-82.2904452,Southwest 103rd Avenue
2162869600,29.0918808,-82.284719,Southwest 99th Court Avenue
2162869620,29.0921255,-82.2875145,Southwest 101st Court;Southwest 89th Lane Road
2162869622,29.0922161,-82.2822594,Southwest 90th Street;Southwest 98th Avenue
2162869626,29.0922345,-82.2857416,Southwest 100th Avenue;Southwest 89th Lane Road
2162869643,29.0927942,-82.2828156,Southwest 89th Loop;Southwest 98th Avenue
2162869654,29.0933825,-82.2833881,Southwest 89th Lane Road;Southwest 98th Avenue
2162869691,29.0940449,-82.2831631,Southwest 89th Lane Road
2162869717,29.0945066,-82.2823531,Southwest 89th Loop;Southwest 92nd Place Road
2162869721,29.0945491,-82.2805252,Southwest 90th Street;Southwest 92nd Place Road
2162869739,29.0949941,-82.2827513,Southwest 89th Loop
2162869744,29.0950049,-82.2798587,Southwest 89th Loop;Southwest 90th Street
2162869769,29.0958643,-82.2806777,Southwest 89th Loop
2162869770,29.095941,-82.2815959,Southwest 89th Loop
2162878064,29.1009775,-82.4454551,Southwest 189th Court Road;Southwest 83rd Place Road;Southwest 195th Terrace;Southwest 83rd Place Road
2162878078,29.1014205,-82.4453027,Southwest 195th Terrace;Southwest 82nd Place Road
2162878084,29.1016191,-82.4431442,Southwest 194th Avenue
2162878087,29.1016366,-82.4478264,Southwest 196th Court Road;Southwest 82nd loop
2162878102,29.1019746,-82.446741,Southwest 196th Court Road;Southwest 82nd loop
2162878108,29.1021394,-82.4495051,Southwest 196th Court Road
2162878110,29.1021891,-82.4461519,Southwest 196th Court Road;Southwest 82nd Place Road
2162878123,29.1026424,-82.4424747,Southwest 194th Avenue;Southwest 82nd Place Road
2162878134,29.1028804,-82.4408452,Southwest 82nd Place Road
2162878144,29.1031616,-82.4495264,Southwest 81st Place Road
2162878147,29.1032752,-82.450026,Southwest 81st Place Road
2162878155,29.1034415,-82.4462596,Southwest 196th Court Road
2162878159,29.1034944,-82.4389998,Southwest 81st Place Road
2162878196,29.1047896,-82.447413,Southwest 80th Street
2162878228,29.1058868,-82.4457244,Southwest 77th Loop;Southwest 80th Street
2162878238,29.1063581,-82.4489846,Southwest 79th Place
2162878239,29.1064139,-82.4462559,Southwest 77th Loop;Southwest 79th Place
2162878247,29.1066867,-82.4445419,Southwest 194th Court;Southwest 79th Street
2162878248,29.1067027,-82.442168,Southwest 77th Loop;Southwest 79th Street
2162878251,29.1068025,-82.446353,Southwest 195th Avenue;Southwest 77th Loop
2162878257,29.1070728,-82.4456326,Southwest 195th Avenue;Southwest 79th Street
2162878262,29.1072948,-82.4486532,Southwest 77th Loop
2162878267,29.1074835,-82.4466748,Southwest 77th Loop;Southwest 77th Place
2162878276,29.1075713,-82.4425121,Southwest 77th Loop;Southwest 78th Place
2162878286,29.1076459,-82.4440959,Southwest 194th Court;Southwest 78th Place
2162878297,29.1080782,-82.4474519,Southwest 196th Terrace;Southwest 77th Loop
2162878324,29.1085484,-82.4439731,Southwest 194th Court;Southwest 77th Place
2162878346,29.108939,-82.4447814,Southwest 195th Avenue;Southwest 77th Place
2162878359,29.1092081,-82.4434592,Southwest 194th Court;Southwest 77th Loop
2162878364,29.109298,-82.448933,Southwest 77th Street
2162878370,29.1093412,-82.44775,Southwest 77th Loop
2162878374,29.1093424,-82.447248,Southwest 196th Terrace;Southwest 77th Loop
2162878383,29.1094356,-82.4489035,Southwest 77th Street
2162886458,29.1359999,-82.402678,Southwest 47th Place Road
2162886461,29.1363691,-82.3978672,Southwest 166th Court Road;Southwest 47th Place Road
2162886475,29.1424152,-82.399457,Southwest 166th Court Road;Southwest 46th Street
2162886480,29.1424669,-82.4031183,Southwest 46th Street
2162886486,29.1434057,-82.3994859,Southwest 166th Court Road;Southwest 45th Street
2162886487,29.143469,-82.3962075,Southwest 45th Street
2162886489,29.1435324,-82.3975794,Southwest 42nd Loop;Southwest 45th Street
2162886505,29.146217,-82.3776643,Southwest 155th Court;Southwest 40th Place Road
2162886507,29.1463638,-82.3773679,Southwest 155th Court;Southwest 40th Place Road
2162886512,29.1466323,-82.4022058,Southwest 166th Court Road;Southwest 42nd Loop
2162886518,29.146724,-82.398891,Southwest 168th Circle;Southwest 42nd Loop
2162886520,29.146796,-82.4004649,Southwest 168th Circle;Southwest 42nd Loop
2162886522,29.1468873,-82.3763115,Southwest 154th Terrace;Southwest 40th Place Road
2162886530,29.1481445,-82.3927003,Southwest 165th Avenue Road;Southwest 40th Street
2162886534,29.1485485,-82.394801,Southwest 40th Street
2162886535,29.1485923,-82.3773137,Southwest 155th Court;Southwest 40th Street
2162886536,29.1485965,-82.376512,Southwest 155th Avenue;Southwest 40th Street
2162886537,29.1485968,-82.3762873,Southwest 154th Terrace;Southwest 40th Street
2162886544,29.1494308,-82.376522,Southwest 155th Avenue;Southwest 38th Street Road
2162886548,29.1498796,-82.4023645,Southwest 166th Court Road
2162886549,29.1498895,-82.4031993,
2162886556,29.1500005,-82.4003013,Southwest 168th Circle
2162886560,29.1503476,-82.376501,Southwest 155th Avenue;Southwest 38th Place
2162912515,29.2159477,-82.2510821,Northwest 28th Street;Northwest 80th Avenue;Northwest 80th Avenue;Northwest 26th Lane Road
2162912527,29.2166295,-82.2527821,Northwest 28th Street
2162912538,29.2167594,-82.2528068,
2162912543,29.2167946,-82.2507706,Northwest 29th Street Road;Northwest 80th Avenue
2162912545,29.2167969,-82.252921,
2162912550,29.2172162,-82.2525681,Northwest 29th Street Road
2162912551,29.2172503,-82.25269,Northwest 29th Street Road
2162912579,29.2194192,-82.2572529,Northwest 31st Lane Road
2162912591,29.2198534,-82.2461237,Northwest 76th Court Road;Northwest 79th Avenue Road
2162912592,29.2198611,-82.2462715,Northwest 76th Court Road;Northwest 79th Avenue Road
2162912596,29.2198703,-82.2562667,Northwest 29th Street Road
2162912598,29.2199623,-82.2568656,Northwest 29th Street Road;Northwest 31st Lane Road;Northwest 29th Street Road;Northwest 84th Court
2162912606,29.2203571,-82.2461142,Northwest 76th Court Road;Northwest 76th Court Road;Northwest 77th Avenue;Northwest 77th Avenue;Northwest 76th Court Road
2162912608,29.220363,-82.2462557,Northwest 76th Court Road;Northwest 76th Court Road;Northwest 77th Avenue;Northwest 77th Avenue;Northwest 77th Avenue;Northwest 76th Court Road
2162912658,29.2213101,-82.2596298,Northwest 85th Terrace
2162912690,29.2220135,-82.2437448,Northwest 33rd Place
2162912694,29.2220273,-82.2449192,Northwest 33rd Place;Northwest 76th Court Road
2162912704,29.2220399,-82.2465528,Northwest 33rd Place;Northwest 77th Avenue
2162912711,29.2220579,-82.2478637,Northwest 33rd Place
2162912724,29.2221847,-82.2397111,Northwest 34th Loop;Northwest 79th Avenue Road;Northwest 79th Avenue Road
2162912790,29.2252274,-82.2636859,Northwest 31st Lane Road
2162912799,29.2263891,-82.2610822,Northwest 38th Lane;Northwest 85th Terrace
2162912814,29.2276712,-82.2589332,Northwest 38th Lane;Northwest 84th Court
2162912826,29.2290029,-82.2620192,Northwest 85th Terrace
2173650244,29.2171561,-82.2502074,Northwest 29th Street Road
2173650252,29.2199085,-82.2569387,Northwest 31st Lane Road;Northwest 31st Lane Road;Northwest 29th Street Road;Northwest 84th Court
2173717766,29.1001798,-82.2526848,Southwest 80th Avenue;Southwest 84th Street
2173717785,29.1006864,-82.2503246,Southwest 79th Terrace Road;Southwest 84th Street
2173717804,29.1010529,-82.2481181,Southwest77th Court
2173717816,29.1014414,-82.2526754,Southwest 79th Circle;Southwest 83rd Place
2173717827,29.1018164,-82.2510449,Southwest 79th Circle;Southwest 83rd Place
2173717829,29.1018199,-82.2504354,Southwest 79th Terrace Road;Southwest 83rd Place
2173717864,29.1020728,-82.2482813,Southwest 78th Circle;Southwest77th Court
2173717904,29.1031318,-82.2488716,Southwest 78th Terrace Road;Southwest 82nd Place;Southwest 78th Terrace Road
2173717908,29.1031374,-82.2490711,Southwest 82nd Place;Southwest 82nd Place;Southwest 78th Terrace Road
2173717910,29.1031504,-82.2498611,Southwest 78th Circle;Southwest 82nd Place
2173717914,29.1031607,-82.2504843,Southwest 79th Terrace Road;Southwest 82nd Place
2173717918,29.1032934,-82.2512236,Southwest 81st Loop
2173717928,29.1034738,-82.2488691,Southwest 78th Circle;Southwest 78th Terrace Road
2173717940,29.1038504,-82.2514377,Southwest 81st Loop
2173717961,29.1041325,-82.2488645,Southwest 78th Terrace Road;Southwest 80th PI Road
2173717964,29.1041597,-82.253109,Southwest 80th Terrace
2173717978,29.1045089,-82.2515852,Southwest 81st Loop
2173717980,29.1046113,-82.2510123,Southwest 79th Terrace Road;Southwest 81st Loop
2173718008,29.1048067,-82.2532704,Southwest 80th Terrace;Southwest 81st Loop
2173718106,29.1058888,-82.2518042,Southwest 79th Terrace Road;Southwest 80th PI Road
2173718125,29.1060892,-82.2503326,Southwest 78th Terrace Road;Southwest 80th PI Road
2173718137,29.1063567,-82.252491,Southwest 79th Terrace Road;Southwest 80th Street
2274580785,29.1600279,-82.1798453,Southwest 34 Avenue;Southwest 34th Avenue
2274587230,29.1440326,-82.1965312,Southwest 44th Street;Southwest 45th Court
2274587233,29.1459456,-82.196518,Southwest 42nd Street;Southwest 45th Court
2274587236,29.144687,-82.197547,Southwest 44th Street
2274587237,29.145957,-82.19601,Southwest 42nd Street
2274587238,29.145953,-82.197544,Southwest 42nd Street
2274587243,29.1430868,-82.1958016,Southwest 44th Court;Southwest 44th Lane;Southwest 46th Street;Southwest 46th Avenue;Southwest 44th Lane
2274587249,29.141539,-82.1954795,Southwest 44th Court;Southwest 46th Street;Southwest 46th Avenue;Southwest 44th Lane
2274591272,29.124407,-82.199337,Southwest 47th Avenue;Southwest 48th Avenue;Southwest 62nd Place;Southwest 62nd Place;Southwest 46th Avenue
2274591290,29.1228343,-82.1950991,Southwest 61st Road
2274591330,29.1321753,-82.2008239,Southwest 49th Avenue;Southwest 53rd Road
2274591334,29.1269264,-82.2003457,Southwest 49th Road;Southwest 61st Street Road
2274591335,29.128333,-82.200363,Southwest 49th Avenue;Southwest 50th Court;Southwest 56th Street
2274591337,29.1227752,-82.1998193,Southwest 47th Avenue
2274591343,29.1302242,-82.2011341,Southwest 55th Place
2274591350,29.125665,-82.198312,Southwest 47th Avenue;Southwest 61st Street Road
2274591353,29.1317893,-82.2012118,Southwest 53rd Road
2274591365,29.1224751,-82.1961271,Southwest 61st Street Road;Southwest 62nd Loop
2274591388,29.126105,-82.2041139,Southwest 50th Court;Southwest 58th Place
2274591391,29.1251399,-82.2020675,Southwest 62nd Street
2274591396,29.1272693,-82.2008777,Southwest 49th Avenue;Southwest 58th Place;Southwest 61st Street Road
2274591400,29.1242823,-82.2011287,Southwest 62nd Lane
2274591411,29.1252139,-82.1986796,Southwest 47th Avenue;Southwest 62nd Street
2274591417,29.121951,-82.192823,Southwest 61st Street Road
2274591436,29.1229512,-82.2008208,Southwest 48th Avenue;Southwest 48th Avenue;Southwest 65th Place;Southwest 63rd Street
2274591440,29.1241249,-82.2005542,Southwest 48th Avenue;Southwest 48th Avenue;Southwest 62nd Place;Southwest 62nd Lane
2274591482,29.1264693,-82.2021463,Southwest 50th Avenue;Southwest 58th Place
2274591483,29.1234818,-82.1969885,Southwest 61st Street Road;Southwest 62nd Loop
2274591513,29.1257983,-82.2040534,Southwest 50th Court
2274591515,29.1325367,-82.2004607,Southwest 53rd Road
2274591527,29.1217611,-82.1988971,Southwest 48th Avenue;Southwest 65th Place;Southwest 62nd Place;Southwest 46th Avenue;Southwest 65th Place
2274591528,29.1217518,-82.1949328,Southwest 65th Place
2274591529,29.1217115,-82.1964397,Southwest 62nd Loop;Southwest 65th Place
2274591533,29.1292457,-82.2001948,Southwest 49th Avenue;Southwest 55th Place
2274591535,29.1217377,-82.1974005,Southwest 45th Avenue;Southwest 65th Place
2274591540,29.1227874,-82.1969338,Southwest 45th Avenue
2274591541,29.1237856,-82.1964778,Southwest 61st Road;Southwest 62nd Loop
2274591544,29.1229389,-82.1957964,Southwest 61st Road;Southwest 62nd Loop
2274595194,29.1236396,-82.2075427,Southwest 49th Road;Southwest 52nd Avenue
2274595195,29.1232022,-82.207633,Southwest 52nd Avenue;Southwest 53rd Road;Southwest 61st Street;Southwest 52nd Avenue;Southwest 62nd Street;Southwest 61st Street
2274595197,29.121733,-82.2019978,Southwest 63rd Street
2345140246,29.0229181,-82.3108225,Southwest 136th Place
2345140251,29.0237369,-82.3138404,Southwest 136th Place
2345140252,29.0237478,-82.3048048,Southwest 111th Circle
2345140276,29.0267499,-82.3107662,
2350506580,29.1969805,-82.2147437,Northwest 57th Court;Northwest 57th Court;Northwest 7th Street;Northwest 58th Court;Northwest 7th Street;Northwest 10th Street
2350506582,29.2055478,-82.2463803,Northwest 76th Terrace
